Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
23811-ASS,Male,46,No,Assam,2,3,"Deal 4",Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",81.7,858.6,0,0,220.56,1079.16,Churned,Dissatisfaction,"Poor expertise of phone support"
23829-TAM,Male,76,Yes,"Tamil Nadu",5,32,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.35,898.35,0,0,413.7,1312.05,Churned,Competitor,"Competitor made better offer"
23837-BIH,Female,64,No,Bihar,14,5,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105,294.45,0,0,106.29,400.74,Churned,Attitude,"Attitude of support person"
23912-MAD,Female,24,No,"Madhya Pradesh",4,5,"Deal 4",Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",73.55,693.3,0,0,142.4,835.7,Stayed,Others,Others
23921-KER,Female,54,Yes,Kerala,4,18,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",23.65,1416.75,0,0,552.42,1969.17,Stayed,Others,Others
23982-TAM,Female,27,Yes,"Tamil Nadu",11,20,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",83.35,4065,0,140,824.38,5029.38,Churned,Dissatisfaction,"Product dissatisfaction"
23983-MAH,Female,32,Yes,Maharashtra,2,34,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.5,791.7,0,0,103.5,895.2,Stayed,Others,Others
24004-KAR,Female,41,No,Karnataka,5,33,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",100.3,6754.35,0,90,3366.68,10211.03,Stayed,Others,Others
24040-MAH,Male,22,Yes,Maharashtra,6,6,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",25.3,1748.55,0,0,2211.95,3960.5,Stayed,Others,Others
24041-UTT,Female,54,No,"Uttar Pradesh",2,17,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",69.95,2657.55,0,90,1064,3811.55,Stayed,Others,Others
24054-BIH,Female,21,Yes,Bihar,6,3,"Deal 4",No,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",49.85,617.15,0,0,0,617.15,Stayed,Others,Others
24092-UTT,Male,76,Yes,"Uttar Pradesh",13,36,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",115.75,8443.7,0,120,3232.08,11795.78,Stayed,Others,Others
24099-KER,Male,41,No,Kerala,7,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.15,785.75,0,0,1271.69,2057.44,Stayed,Others,Others
24101-MAH,Male,42,Yes,Maharashtra,5,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",73.25,131.05,0,0,5.92,136.97,Churned,Price,"Price too high"
24118-MAH,Male,34,Yes,Maharashtra,12,15,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",24.95,1261.45,0,0,1115,2376.45,Stayed,Others,Others
24121-KAR,Female,40,No,Karnataka,6,11,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.75,2407.3,0,0,904.56,3311.86,Churned,Competitor,"Competitor had better devices"
24125-MAH,Female,28,Yes,Maharashtra,10,20,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,"One Year",No,"Bank Withdrawal",64.75,4039.5,0,120,2277,6436.5,Stayed,Others,Others
24131-AND,Female,27,Yes,"Andhra Pradesh",10,18,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.95,683.25,0,0,985.49,1668.74,Stayed,Others,Others
24148-AND,Male,79,No,"Andhra Pradesh",7,21,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.6,131.65,0,0,30.64,162.29,Churned,Price,"Extra data charges"
24154-BIH,Male,58,No,Bihar,11,11,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.4,745.3,0,0,75.6,820.9,Stayed,Others,Others
24168-UTT,Female,27,Yes,"Uttar Pradesh",1,20,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.85,708.2,0,0,117.45,825.65,Stayed,Others,Others
24183-AND,Male,81,No,"Andhra Pradesh",5,29,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",90.85,4515.85,0,0,2199.12,6714.97,Churned,Attitude,"Attitude of support person"
24185-MAH,Female,67,Yes,Maharashtra,5,33,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.3,424.45,0,0,198,622.45,Churned,Competitor,"Competitor made better offer"
24189-BIH,Male,68,No,Bihar,10,36,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",84.05,2909.95,0,0,192.1,3102.05,Stayed,Others,Others
24214-JAM,Female,55,Yes,"Jammu & Kashmir",10,11,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",20.45,775.6,0,0,634.68,1410.28,Stayed,Others,Others
24231-RAJ,Male,27,Yes,Rajasthan,3,6,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",111.9,8071.05,0,0,3443.76,11514.81,Stayed,Others,Others
24256-PUN,Female,29,No,Punjab,6,3,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",78.9,3650.35,0,0,1857.44,5507.79,Stayed,Others,Others
24258-BIH,Male,33,No,Bihar,0,20,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",108.95,5718.2,0,0,954,6672.2,Stayed,Others,Others
24262-JHA,Male,61,Yes,Jharkhand,2,36,"Deal 3",Yes,No,Yes,"Fiber Optic",Yes,No,No,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",88.95,3027.65,0,0,1572.12,4599.77,Stayed,Others,Others
24268-KER,Female,72,No,Kerala,2,6,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",110.8,7882.25,0,0,1141.2,9023.45,Stayed,Others,Others
24297-JHA,Male,35,No,Jharkhand,6,34,None,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",54.9,1505.15,0,0,91,1596.15,Stayed,Others,Others
24305-BIH,Female,45,Yes,Bihar,10,25,None,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",75.4,5480.25,0,0,3035.52,8515.77,Stayed,Others,Others
24315-KER,Male,67,Yes,Kerala,7,6,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.3,7299.65,0,0,3207.56,10507.21,Churned,Competitor,"Competitor offered more data"
24317-UTT,Female,34,Yes,"Uttar Pradesh",0,32,None,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",76.95,4543.95,0,0,1632,6175.95,Stayed,Others,Others
24324-MAH,Female,56,No,Maharashtra,1,6,"Deal 2",Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",50.95,2610.65,0,0,521.56,3132.21,Stayed,Others,Others
24356-UTT,Female,51,No,"Uttar Pradesh",8,16,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",112.1,7965.95,18.88,0,328.32,8275.39,Stayed,Others,Others
24419-BIH,Female,54,No,Bihar,12,16,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",80.75,1321.3,0,0,736,2057.3,Stayed,Others,Others
24438-TAM,Female,45,Yes,"Tamil Nadu",0,26,None,Yes,No,Yes,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.3,4045.65,0,0,2080.22,6125.87,Churned,Other,"Don't know"
24441-UTT,Female,45,No,"Uttar Pradesh",8,34,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",98.7,2249.1,0,0,332.35,2581.45,Stayed,Others,Others
24453-UTT,Female,20,No,"Uttar Pradesh",12,3,"Deal 3",Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",61.05,2018.4,0,0,524.37,2542.77,Stayed,Others,Others
24461-TAM,Female,41,Yes,"Tamil Nadu",6,20,None,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",64.65,2347.85,0,0,1375.66,3723.51,Stayed,Others,Others
24462-WES,Female,23,No,"West Bengal",5,1,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.8,5985.75,0,0,2068.8,8054.55,Stayed,Others,Others
24498-MAH,Female,76,No,Maharashtra,3,32,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.5,2868.15,0,0,234.21,3102.36,Churned,Price,"Extra data charges"
24508-AND,Male,49,Yes,"Andhra Pradesh",12,14,None,No,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",29.45,1983.15,0,0,0,1983.15,Stayed,Others,Others
24511-GUJ,Female,62,Yes,Gujarat,0,25,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.05,1263.9,0,0,1299.52,2563.42,Stayed,Others,Others
24514-HAR,Female,70,Yes,Haryana,3,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.95,700.85,0,0,242.62,943.47,Churned,Other,"Don't know"
24525-HAR,Female,38,No,Haryana,14,30,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",89.1,1949.4,0,0,649.88,2599.28,Stayed,Others,Others
24529-TAM,Female,33,No,"Tamil Nadu",6,7,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.15,1790.15,0,0,85.4,1875.55,Stayed,Others,Others
24531-AND,Male,82,No,"Andhra Pradesh",10,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",90.8,1951,0,0,95.4,2046.4,Churned,Competitor,"Competitor had better devices"
24550-PUD,Female,31,Yes,Puducherry,4,16,"Deal 5",No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",40.4,77.15,0,0,0,77.15,Churned,Other,"Don't know"
24566-AND,Female,57,No,"Andhra Pradesh",12,33,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.4,358.05,0,0,511.19,869.24,Stayed,Others,Others
24584-MAH,Male,42,Yes,Maharashtra,9,7,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",99.4,5059.75,0,0,1303,6362.75,Stayed,Others,Others
24592-WES,Male,58,Yes,"West Bengal",2,4,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.15,4512.7,0,0,101.22,4613.92,Churned,Other,"Don't know"
24598-MAD,Male,22,No,"Madhya Pradesh",9,4,"Deal 4",Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",75.3,989.45,0,0,535.86,1525.31,Churned,Dissatisfaction,"Network reliability"
24599-JAM,Female,24,No,"Jammu & Kashmir",0,7,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",72,4284.2,0,0,397.42,4681.62,Stayed,Others,Others
24606-KER,Female,68,Yes,Kerala,4,32,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",48.35,810.7,0,0,0,810.7,Churned,Dissatisfaction,"Service dissatisfaction"
24607-TEL,Female,29,Yes,Telangana,7,8,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.7,340.35,0,0,378.42,718.77,Stayed,Others,Others
24611-JAM,Female,18,No,"Jammu & Kashmir",9,5,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",55.15,1193.05,0,0,737.66,1930.71,Churned,Competitor,"Competitor made better offer"
24618-GUJ,Female,40,Yes,Gujarat,8,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.75,1129.35,39.99,0,208.64,1298,Stayed,Others,Others
24618-KAR,Male,46,Yes,Karnataka,12,24,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.4,1226.45,0,0,1920.89,3147.34,Stayed,Others,Others
24622-AND,Female,57,No,"Andhra Pradesh",9,27,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",103.2,5744.35,0,0,567.28,6311.63,Stayed,Others,Others
24632-TAM,Male,39,No,"Tamil Nadu",9,14,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",102.65,4108.15,0,0,1311.2,5419.35,Stayed,Others,Others
24721-MAH,Female,61,No,Maharashtra,2,1,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.2,20.2,0,0,48.25,68.45,Churned,Price,"Long distance charges"
24757-UTT,Female,32,No,"Uttar Pradesh",9,1,"Deal 5",Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Month-to-Month,No,"Bank Withdrawal",46.05,80.35,0,10,59.38,149.73,Churned,Attitude,"Attitude of service provider"
24768-UTT,Female,30,No,"Uttar Pradesh",15,6,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",75.3,75.3,0,0,4.13,79.43,Churned,Competitor,"Competitor had better devices"
24793-GUJ,Male,30,Yes,Gujarat,13,32,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.15,343.45,28.63,0,470.22,785.04,Stayed,Others,Others
24801-WES,Female,61,Yes,"West Bengal",12,28,None,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,"One Year",No,"Credit Card",51.45,727.85,0,0,336.56,1064.41,Stayed,Others,Others
24805-BIH,Male,42,Yes,Bihar,10,26,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,"Two Year",Yes,"Credit Card",65,2879.9,0,0,1680.25,4560.15,Stayed,Others,Others
24823-TAM,Male,40,Yes,"Tamil Nadu",14,6,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",90.7,5586.45,0,0,1171.8,6758.25,Stayed,Others,Others
24866-HAR,Female,59,Yes,Haryana,6,1,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.65,1022.95,0,0,1172.6,2195.55,Stayed,Others,Others
24868-ODI,Female,35,No,Odisha,8,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.25,1103.25,0,0,1420.8,2524.05,Stayed,Others,Others
24871-BIH,Male,61,Yes,Bihar,3,26,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20,445.3,0,0,557.06,1002.36,Stayed,Others,Others
24881-HAR,Female,47,Yes,Haryana,7,33,None,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",97.85,1105.4,0,0,303.27,1408.67,Churned,Competitor,"Competitor offered more data"
24902-MAH,Male,41,Yes,Maharashtra,4,17,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25,1584.8,0,0,435.84,2020.64,Stayed,Others,Others
24910-RAJ,Female,20,Yes,Rajasthan,1,7,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.55,1305.95,0,0,2852.36,4158.31,Stayed,Others,Others
24934-HAR,Female,23,No,Haryana,0,5,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.15,762.25,0,0,228.16,990.41,Churned,Competitor,"Competitor offered higher download speeds"
24935-WES,Female,73,Yes,"West Bengal",2,22,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.1,1474.75,0,0,414.54,1889.29,Churned,Attitude,"Attitude of support person"
24936-KAR,Male,46,No,Karnataka,10,4,"Deal 1",Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",54.2,3838.2,0,10,730.3,4578.5,Stayed,,
24950-TAM,Female,20,No,"Tamil Nadu",9,1,"Deal 1",Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",79.85,5234.95,0,0,2310.66,7545.61,Stayed,,
25005-HAR,Female,20,Yes,Haryana,6,5,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Credit Card",44.3,134.5,0,0,133.38,267.88,Churned,Price,"Extra data charges"
25008-BIH,Female,29,Yes,Bihar,14,3,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",97.7,6869.7,0,0,2058.48,8928.18,Stayed,,
25021-UTT,Female,64,No,"Uttar Pradesh",8,34,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",85.55,408.5,0,0,91.9,500.4,Stayed,,
25046-HAR,Female,45,Yes,Haryana,8,34,,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",90.8,4921.2,0,60,133.03,5114.23,Stayed,,
25059-JAM,Male,73,Yes,"Jammu & Kashmir",15,35,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",108.35,3726.15,0,0,375.55,4101.7,Stayed,,
25060-TAM,Female,64,No,"Tamil Nadu",8,4,,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",108.15,4600.7,0,0,1368.69,5969.39,Churned,Competitor,"Competitor made better offer"
25063-WES,Male,51,No,"West Bengal",4,35,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.9,280.85,0,0,134.6,415.45,Churned,Competitor,"Competitor had better devices"
25078-BIH,Female,28,No,Bihar,0,32,,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",55.35,2633.95,0,0,2067.31,4701.26,Stayed,,
25097-MAH,Male,31,No,Maharashtra,8,8,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.15,196.9,0,0,77.02,273.92,Churned,Competitor,"Competitor made better offer"
25130-KAR,Male,46,Yes,Karnataka,15,10,,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",95.9,2234.95,0,0,783.64,3018.59,Stayed,,
25145-KAR,Female,42,No,Karnataka,7,24,,Yes,Yes,No,,,,,,,,,,"Two Year",Yes,"Bank Withdrawal",25.25,1841.2,0,0,3564.72,5405.92,Stayed,,
25151-JAM,Female,67,No,"Jammu & Kashmir",9,27,,No,,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",30.75,805.1,0,140,0,945.1,Churned,Competitor,"Competitor made better offer"
25161-DEL,Female,64,Yes,Delhi,11,26,,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",83.05,1258.3,0,110,661.95,2030.25,Churned,Competitor,"Competitor made better offer"
25192-PUN,Female,41,No,Punjab,4,11,,Yes,Yes,No,,,,,,,,,,"One Year",Yes,"Bank Withdrawal",24.25,914.4,35.61,0,1754.84,2633.63,Stayed,,
25196-TAM,Female,46,No,"Tamil Nadu",14,22,"Deal 4",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Credit Card",19.65,391.7,0,0,327.6,719.3,Stayed,,
25214-BIH,Female,50,No,Bihar,9,16,,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",83.8,1900.25,0,0,892.63,2792.88,Churned,Attitude,"Attitude of support person"
25220-DEL,Female,23,Yes,Delhi,13,3,,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",75.3,1570.7,0,0,68.46,1639.16,Stayed,,
25260-TAM,Male,84,Yes,"Tamil Nadu",14,32,,Yes,No,No,,,,,,,,,,"Two Year",Yes,"Bank Withdrawal",20.05,1198.05,0,0,319.36,1517.41,Stayed,,
25265-MAD,Female,67,Yes,"Madhya Pradesh",9,21,"Deal 4",Yes,No,No,,,,,,,,,,"One Year",No,"Mailed Check",20.65,330.6,0,0,410.55,741.15,Stayed,,
25268-TAM,Male,67,Yes,"Tamil Nadu",15,21,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",68.95,68.95,0,0,21.65,90.6,Churned,Dissatisfaction,"Limited range of services"
25273-PUN,Male,58,No,Punjab,9,22,,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",75.55,2054.4,0,0,941.34,2995.74,Stayed,,
25282-RAJ,Male,63,No,Rajasthan,0,4,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",97,1334.45,0,0,572.65,1907.1,Stayed,,
25286-GUJ,Female,44,No,Gujarat,11,32,"Deal 2",Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",84.95,5150.55,4.68,0,291.4,5437.27,Stayed,,
25310-DEL,Female,65,Yes,Delhi,10,34,,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,"Credit Card",25.45,134.75,0,0,27.05,161.8,Stayed,,
25335-TAM,Male,49,No,"Tamil Nadu",10,20,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",74.65,3090.65,0,100,1274.28,4464.93,Stayed,,
25338-HAR,Female,75,No,Haryana,0,35,"Deal 4",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",93.8,1261,0,0,625.95,1886.95,Stayed,,
25377-AND,Female,25,No,"Andhra Pradesh",14,33,,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.65,443.9,0,0,173.8,617.7,Churned,Dissatisfaction,"Limited range of services"
25421-PUD,Female,19,No,Puducherry,2,12,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.7,74.7,0,0,44.11,118.81,Churned,Competitor,"Competitor offered more data"
25438-MAH,Female,43,No,Maharashtra,8,1,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",89.3,4016.85,44.63,0,635.4,4607.62,Churned,Dissatisfaction,"Poor expertise of online support"
25446-HAR,Female,40,No,Haryana,6,8,"Deal 4",Yes,No,No,,,,,,,,,,"Two Year",No,"Credit Card",19.7,301.55,0,0,114.24,415.79,Stayed,,
25448-PUN,Male,54,No,Punjab,6,8,,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",69.8,69.8,0,10,22.86,102.66,Churned,Dissatisfaction,"Network reliability"
25451-JAM,Female,71,Yes,"Jammu & Kashmir",5,33,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,"Two Year",No,"Credit Card",49.8,2398.4,0,0,81.83,2480.23,Stayed,,
25492-UTT,Male,57,Yes,"Uttar Pradesh",6,29,"Deal 4",Yes,Yes,No,,,,,,,,,,Month-to-Month,No,"Credit Card",24.7,467.15,0,0,656.46,1123.61,Stayed,,
